,MODEL BACTERIA,SIGNIFICANT BACTERIA,ALGORITHM,BETA MEAN,BETA STD,BETA
10,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus,ard regression,-0.0006027020473483637,0.06175528228672644,0.4691540839730973
11,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus,ard regression,-0.0006027020473483637,0.06175528228672644,0.3169172776749047
12,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus,ard regression,-0.0006027020473483637,0.06175528228672644,0.5736711711436856
13,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma,ard regression,-0.0006027020473483637,0.06175528228672644,-0.40888922858684035
14,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Archaea;Pacearchaeota;Pacearchaeota_Incertae_Sedis_AR13,ard regression,-0.0005431701635964615,0.0042783707750532335,0.008470844490300871
15,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Nesterenkonia,ard regression,-0.0005431701635964615,0.0042783707750532335,0.010462087518197235
16,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Alloscardovia,ard regression,-0.0005431701635964615,0.0042783707750532335,0.01946894051550115
17,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Actinobacteria;Actinobacteria;Gaiellales;Gaiellaceae;Gaiella,ard regression,-0.0005431701635964615,0.0042783707750532335,0.019829835433105715
18,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae_1;Bacillus,ard regression,-0.0005431701635964615,0.0042783707750532335,-0.0454595542927632
19,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum,ard regression,-0.0005431701635964615,0.0042783707750532335,0.009021175975896766
20,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus,ard regression,-0.0005431701635964615,0.0042783707750532335,0.04427048174672405
21,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Finegoldia,ard regression,-0.0005431701635964615,0.0042783707750532335,0.01526251882741835
22,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia,ard regression,-0.0005431701635964615,0.0042783707750532335,0.016980534154984343
23,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Succiniclasticum,ard regression,-0.0005431701635964615,0.0042783707750532335,-0.018665328641607644
24,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas,ard regression,-0.0005431701635964615,0.0042783707750532335,0.010538104068068987
25,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium,ard regression,-0.0005431701635964615,0.0042783707750532335,0.011727209426096985
26,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,ard regression,-0.0005431701635964615,0.0042783707750532335,0.019649681471455245
27,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas,ard regression,-0.0005431701635964615,0.0042783707750532335,-0.011521529608258373
28,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia,ard regression,-0.0005431701635964615,0.0042783707750532335,0.03321820770606595
29,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio,ard regression,-0.0005431701635964615,0.0042783707750532335,0.014400925015646087
30,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella,ard regression,-0.0005431701635964615,0.0042783707750532335,0.008413696857795252
31,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus,ard regression,-0.0005431701635964615,0.0042783707750532335,-0.011227200024137842
32,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Moryella,ard regression,-0.0005260116971628078,0.08121410495724171,-0.6637353742660057
33,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium_III,ard regression,-0.0005260116971628078,0.08121410495724171,-1.078769291453622
34,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus,ard regression,-0.0005260116971628078,0.08121410495724171,1.3490690248248582
35,Archaea;Pacearchaeota;Pacearchaeota_Incertae_Sedis_AR13,Archaea;Pacearchaeota;Pacearchaeota_Incertae_Sedis_AR13,ard regression,-0.0005270778985693557,0.04258669020621991,-0.9610189618203188
36,Bacteria,Bacteria,ard regression,-0.001461330358254765,0.0712185267111631,-0.6193737759323436
37,Bacteria,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum,ard regression,-0.001461330358254765,0.0712185267111631,-0.20615768948637025
38,Bacteria,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Enterorhabdus,ard regression,-0.001461330358254765,0.0712185267111631,0.37424646413906115
39,Bacteria,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Olsenella,ard regression,-0.001461330358254765,0.0712185267111631,-0.33260881783151897
40,Bacteria,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Petrimonas,ard regression,-0.001461330358254765,0.0712185267111631,-0.7148872896128735
41,Bacteria,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII,ard regression,-0.001461330358254765,0.0712185267111631,0.41748284493718457
42,Bacteria,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lactonifactor,ard regression,-0.001461330358254765,0.0712185267111631,0.15733660855703277
43,Bacteria,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia,ard regression,-0.001461330358254765,0.0712185267111631,0.2333866777852518
44,Bacteria,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Sporobacter,ard regression,-0.001461330358254765,0.0712185267111631,0.1418962821917767
45,Bacteria,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Succiniclasticum,ard regression,-0.001461330358254765,0.0712185267111631,0.3542949305547199
46,Bacteria,Bacteria;Proteobacteria,ard regression,-0.001461330358254765,0.0712185267111631,-0.19431069447215635
47,Bacteria,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,ard regression,-0.001461330358254765,0.0712185267111631,-0.8563173393507907
48,Bacteria,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas,ard regression,-0.001461330358254765,0.0712185267111631,0.23303788741263556
49,Bacteria,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus,ard regression,-0.001461330358254765,0.0712185267111631,0.2382626372593108
50,Bacteria,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Pyramidobacter,ard regression,-0.001461330358254765,0.0712185267111631,-0.24699017141677426
51,Bacteria;Acidobacteria;Acidobacteria_Gp16;Gp16,Bacteria;Acidobacteria;Acidobacteria_Gp16;Gp16,ard regression,-0.0005353707343163047,0.04621852561318557,-0.9816146222430527
52,Bacteria;Acidobacteria;Acidobacteria_Gp16;Gp16,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,ard regression,-0.0005353707343163047,0.04621852561318557,0.3667973004253195
53,Bacteria;Acidobacteria;Acidobacteria_Gp1;Edaphobacter,Bacteria;Acidobacteria;Acidobacteria_Gp1;Edaphobacter,ard regression,-0.0005029364869586181,0.031158997183162028,-0.4990550493345221
54,Bacteria;Acidobacteria;Acidobacteria_Gp1;Edaphobacter,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter,ard regression,-0.0005029364869586181,0.031158997183162028,-0.4990550493491019
55,Bacteria;Acidobacteria;Acidobacteria_Gp1;Granulicella,Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae_2;Seinonella,ard regression,-0.0005313415497698626,0.03339789594359948,-0.7541300307016939
56,Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3,Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3,ard regression,-0.000306220037163523,0.057067611171039194,-0.9850892499615445
57,Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Nesterenkonia,ard regression,-0.000306220037163523,0.057067611171039194,0.6156880987763466
58,Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Slackia,ard regression,-0.000306220037163523,0.057067611171039194,0.31540205946592437
59,Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter,ard regression,-0.000306220037163523,0.057067611171039194,-0.48541688908646324
60,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,ard regression,-0.0005321252180000394,0.004495986954172744,0.016493512037779916
61,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium,ard regression,-0.0005321252180000394,0.004495986954172744,0.01652914146966151
62,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;Blastococcus,ard regression,-0.0005321252180000394,0.004495986954172744,0.012726993139585075
63,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Actinobacteria;Actinobacteria;Gaiellales;Gaiellaceae;Gaiella,ard regression,-0.0005321252180000394,0.004495986954172744,0.018880682575239036
64,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella,ard regression,-0.0005321252180000394,0.004495986954172744,-0.011313627077531382
65,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium,ard regression,-0.0005321252180000394,0.004495986954172744,0.012837206982834706
66,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Salinicoccus,ard regression,-0.0005321252180000394,0.004495986954172744,0.017365926205693175
67,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII;Mogibacterium,ard regression,-0.0005321252180000394,0.004495986954172744,0.029715954734114352
68,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Anaerofustis,ard regression,-0.0005321252180000394,0.004495986954172744,0.015095507464404419
69,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae_Sedis_XI;Murdochiella,ard regression,-0.0005321252180000394,0.004495986954172744,0.0237220394340404
70,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia,ard regression,-0.0005321252180000394,0.004495986954172744,0.02566571598364285
71,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium_III,ard regression,-0.0005321252180000394,0.004495986954172744,0.01994334576270395
72,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas,ard regression,-0.0005321252180000394,0.004495986954172744,0.012202163765967748
73,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Proteobacteria;Alphaproteobacteria,ard regression,-0.0005321252180000394,0.004495986954172744,-0.01001488570016182
74,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas,ard regression,-0.0005321252180000394,0.004495986954172744,-0.02512439003374573
75,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Porphyrobacter,ard regression,-0.0005321252180000394,0.004495986954172744,0.017747161899790153
76,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium,ard regression,-0.0005321252180000394,0.004495986954172744,-0.04191971822713682
77,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Aquincola,ard regression,-0.0005321252180000394,0.004495986954172744,0.010670799726870387
78,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia,ard regression,-0.0005321252180000394,0.004495986954172744,0.03753072271171235
79,Bacteria;Acidobacteria;Acidobacteria_Gp4;Gp4,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Jonquetella,ard regression,-0.0005321252180000394,0.004495986954172744,0.016493512037725425
80,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Archaea;Pacearchaeota;Pacearchaeota_Incertae_Sedis_AR13,ard regression,-0.0005440630119111246,0.005064574308454781,0.03702114338152195
81,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;Blastococcus,ard regression,-0.0005440630119111246,0.005064574308454781,0.02014762823425615
82,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Actinomycetospora,ard regression,-0.0005440630119111246,0.005064574308454781,0.011047693366873453
83,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Actinobacteria;Actinobacteria;Gaiellales;Gaiellaceae;Gaiella,ard regression,-0.0005440630119111246,0.005064574308454781,0.01648559149459196
84,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella,ard regression,-0.0005440630119111246,0.005064574308454781,-0.01067775883018981
85,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Firmicutes;Bacilli;Bacillales,ard regression,-0.0005440630119111246,0.005064574308454781,-0.011064684501900644
86,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Salinicoccus,ard regression,-0.0005440630119111246,0.005064574308454781,0.018107030761964443
87,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus,ard regression,-0.0005440630119111246,0.005064574308454781,0.04310164631522084
88,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII;Mogibacterium,ard regression,-0.0005440630119111246,0.005064574308454781,0.03858583573536008
89,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Anaerofustis,ard regression,-0.0005440630119111246,0.005064574308454781,-0.014312793950830766
90,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia,ard regression,-0.0005440630119111246,0.005064574308454781,0.02978493388419659
91,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas,ard regression,-0.0005440630119111246,0.005064574308454781,0.014688836155021064
92,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Proteobacteria;Alphaproteobacteria,ard regression,-0.0005440630119111246,0.005064574308454781,-0.014156268011679397
93,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,ard regression,-0.0005440630119111246,0.005064574308454781,0.046678258616097895
94,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas,ard regression,-0.0005440630119111246,0.005064574308454781,-0.03255522044034423
95,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,ard regression,-0.0005440630119111246,0.005064574308454781,-0.025172915601156698
96,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax,ard regression,-0.0005440630119111246,0.005064574308454781,0.011663211952245437
97,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Petrobacter,ard regression,-0.0005440630119111246,0.005064574308454781,-0.010814627788764554
98,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella,ard regression,-0.0005440630119111246,0.005064574308454781,0.0234172211805832
99,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae,ard regression,-0.000449267591018501,0.0039046400897847534,0.011733066878224157
100,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Kocuria,ard regression,-0.000449267591018501,0.0039046400897847534,0.009972329279373394
101,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Actinomycetospora,ard regression,-0.000449267591018501,0.0039046400897847534,0.009008895965966577
102,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Actinobacteria;Actinobacteria;Gaiellales;Gaiellaceae;Gaiella,ard regression,-0.000449267591018501,0.0039046400897847534,0.02911134933508606
103,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum,ard regression,-0.000449267591018501,0.0039046400897847534,0.012604607920964742
104,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus,ard regression,-0.000449267591018501,0.0039046400897847534,0.04496702180497892
105,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Finegoldia,ard regression,-0.000449267591018501,0.0039046400897847534,0.014930085256242764
106,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII,ard regression,-0.000449267591018501,0.0039046400897847534,0.010634037340534403
107,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII;Mogibacterium,ard regression,-0.000449267591018501,0.0039046400897847534,0.03617367469359093
108,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia,ard regression,-0.000449267591018501,0.0039046400897847534,0.012883833253772346
109,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae,ard regression,-0.000449267591018501,0.0039046400897847534,0.010286027817064856
110,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium,ard regression,-0.000449267591018501,0.0039046400897847534,-0.009320877315907061
111,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia,ard regression,-0.000449267591018501,0.0039046400897847534,0.029223892088181345
112,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylobacillus,ard regression,-0.000449267591018501,0.0039046400897847534,-0.009598044244616763
113,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio,ard regression,-0.000449267591018501,0.0039046400897847534,0.010478587243811179
114,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella,ard regression,-0.000449267591018501,0.0039046400897847534,0.008526318705163807
115,Bacteria;Acidobacteria;Acidobacteria_Gp7;Gp7,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus,ard regression,-0.000449267591018501,0.0039046400897847534,-0.010536268929824052
116,Bacteria;Actinobacteria,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,ard regression,-0.000581458964326924,0.03745421482304159,0.09071947757417112
117,Bacteria;Actinobacteria,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella,ard regression,-0.000581458964326924,0.03745421482304159,-0.8471012739639623
118,Bacteria;Actinobacteria;Actinobacteria,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,ard regression,-0.0005118092899007779,0.0043909403557799015,0.02972279814015475
