,MODEL BACTERIA,SIGNIFICANT BACTERIA,ALGORITHM,BETA MEAN,BETA STD,BETA
38,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,ard regression,-0.002227311596732096,0.08510470355171747,-0.20478440448238328
39,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,ard regression,-0.002227311596732096,0.08510470355171747,-0.19902687499655947
40,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae,ard regression,-0.002227311596732096,0.08510470355171747,0.272790620905164
41,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ard regression,-0.002227311596732096,0.08510470355171747,0.4565380435949558
42,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae,ard regression,-0.002227311596732096,0.08510470355171747,-0.2955574619222941
43,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,ard regression,-0.005742579613263832,0.06875790033635627,-0.5079210138610638
44,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,ard regression,-0.005742579613263832,0.06875790033635627,0.1550763130529688
45,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae,ard regression,-0.005742579613263832,0.06875790033635627,0.15452938819905468
46,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae,ard regression,-0.005742579613263832,0.06875790033635627,-0.16024867235820506
47,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,ard regression,-0.008215890960699804,0.3784913713719334,-2.208006982081136
48,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,ard regression,-0.008215890960699804,0.3784913713719334,2.245543727527247
49,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,ard regression,-0.0032687552997225297,0.33803815448955893,-1.9584819261489699
50,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,ard regression,-0.0032687552997225297,0.33803815448955893,1.9557953753298776
51,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ard regression,-0.0032687552997225297,0.33803815448955893,0.6846989882709208
52,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,ard regression,0.007307789938978917,0.06330504557972004,-0.23750505017580378
53,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,ard regression,0.007307789938978917,0.06330504557972004,-0.3160497184123131
54,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae,ard regression,0.007307789938978917,0.06330504557972004,0.20062785089389526
55,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales,k__Bacteria;p__Proteobacteria,ard regression,0.007307789938978917,0.06330504557972004,0.1851657399793112
56,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,ard regression,0.005803937419564215,0.10012002842736685,-0.23119884682049394
57,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,ard regression,0.005803937419564215,0.10012002842736685,-0.4053242521659522
58,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae,ard regression,0.005803937419564215,0.10012002842736685,0.23941178451963
59,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,ard regression,0.005803937419564215,0.10012002842736685,0.3864398073143838
60,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,ard regression,0.005803937419564215,0.10012002842736685,-0.44786411730061987
61,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,k__Bacteria;p__Proteobacteria,ard regression,0.005803937419564215,0.10012002842736685,0.2434333087086947
62,k__Bacteria;p__Bacteroidetes,k__Bacteria;p__Bacteroidetes,ard regression,-0.013076130931105311,0.0822990750856568,-0.6938112691273379
63,k__Bacteria;p__Bacteroidetes;NA,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA,ard regression,-0.002350894259598703,0.16188642202879616,-0.5321619638243409
64,k__Bacteria;p__Bacteroidetes;NA,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,ard regression,-0.002350894259598703,0.16188642202879616,0.32572867787363563
65,k__Bacteria;p__Bacteroidetes;NA,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ard regression,-0.002350894259598703,0.16188642202879616,-0.34897729776747916
66,k__Bacteria;p__Bacteroidetes;NA,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__,ard regression,-0.002350894259598703,0.16188642202879616,0.37849012244804753
67,k__Bacteria;p__Bacteroidetes;NA,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,ard regression,-0.002350894259598703,0.16188642202879616,-0.6459126469553711
68,k__Bacteria;p__Bacteroidetes;NA,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,ard regression,-0.002350894259598703,0.16188642202879616,0.6921806626797322
69,k__Bacteria;p__Bacteroidetes;NA;NA,k__Bacteria;p__Bacteroidetes;NA,ard regression,-0.004282940837767902,0.10584508304330961,-0.25873742663751204
70,k__Bacteria;p__Bacteroidetes;NA;NA,k__Bacteria;p__Bacteroidetes;NA;NA,ard regression,-0.004282940837767902,0.10584508304330961,-0.25873742663754395
71,k__Bacteria;p__Bacteroidetes;NA;NA,k__Bacteria;p__Bacteroidetes;NA;NA;NA,ard regression,-0.004282940837767902,0.10584508304330961,-0.258737426637389
72,k__Bacteria;p__Bacteroidetes;NA;NA,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA,ard regression,-0.004282940837767902,0.10584508304330961,-0.5987995017899379
73,k__Bacteria;p__Bacteroidetes;NA;NA,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,ard regression,-0.004282940837767902,0.10584508304330961,0.3089743549126317
74,k__Bacteria;p__Bacteroidetes;NA;NA,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,ard regression,-0.004282940837767902,0.10584508304330961,0.23570199487600146
75,k__Bacteria;p__Bacteroidetes;NA;NA,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__,ard regression,-0.004282940837767902,0.10584508304330961,0.24810571068266762
76,k__Bacteria;p__Bacteroidetes;NA;NA;NA,k__Bacteria;p__Bacteroidetes;NA,ard regression,-0.012171749319081401,0.13448983284456545,-0.2894974022317509
77,k__Bacteria;p__Bacteroidetes;NA;NA;NA,k__Bacteria;p__Bacteroidetes;NA;NA,ard regression,-0.012171749319081401,0.13448983284456545,-0.28949740223252196
78,k__Bacteria;p__Bacteroidetes;NA;NA;NA,k__Bacteria;p__Bacteroidetes;NA;NA;NA,ard regression,-0.012171749319081401,0.13448983284456545,-0.2894974022324909
79,k__Bacteria;p__Bacteroidetes;NA;NA;NA,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA,ard regression,-0.012171749319081401,0.13448983284456545,-0.5252893227362021
80,k__Bacteria;p__Bacteroidetes;NA;NA;NA,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,ard regression,-0.012171749319081401,0.13448983284456545,0.3013814060464169
81,k__Bacteria;p__Bacteroidetes;NA;NA;NA,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__,ard regression,-0.012171749319081401,0.13448983284456545,0.39628760323870893
82,k__Bacteria;p__Bacteroidetes;NA;NA;NA,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,ard regression,-0.012171749319081401,0.13448983284456545,-0.4579294602246849
83,k__Bacteria;p__Bacteroidetes;NA;NA;NA,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,ard regression,-0.012171749319081401,0.13448983284456545,0.48219429279907394
84,k__Bacteria;p__Bacteroidetes;c__Bacteroidia,k__Bacteria;p__Bacteroidetes,ard regression,-0.010148082317280328,0.1128178315697456,-0.6846155169300842
85,k__Bacteria;p__Bacteroidetes;c__Bacteroidia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ard regression,-0.010148082317280328,0.1128178315697456,0.3042018797543154
86,k__Bacteria;p__Bacteroidetes;c__Bacteroidia,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,ard regression,-0.010148082317280328,0.1128178315697456,-0.40806644100590006
87,k__Bacteria;p__Bacteroidetes;c__Bacteroidia,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,ard regression,-0.010148082317280328,0.1128178315697456,0.44035712562600365
88,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,k__Bacteria;p__Bacteroidetes,ard regression,-0.007645743885797576,0.12662396733432157,-0.6107557697871829
89,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,ard regression,-0.007645743885797576,0.12662396733432157,-0.26378322667584214
90,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,ard regression,-0.007645743885797576,0.12662396733432157,0.3219935794574604
91,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,ard regression,-0.007645743885797576,0.12662396733432157,-0.46585216868634133
92,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,ard regression,-0.007645743885797576,0.12662396733432157,0.5045696581291599
93,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA,ard regression,-0.005808018668977109,0.06381093472291571,-0.2913768486415063
94,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ard regression,-0.005808018668977109,0.06381093472291571,0.3826681697172558
95,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae,ard regression,-0.005808018668977109,0.06381093472291571,-0.1490721094114828
96,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,k__Bacteria;p__Bacteroidetes,ard regression,-0.008112579987018139,0.054740811206219216,-0.17963057702763413
97,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia,ard regression,-0.008112579987018139,0.054740811206219216,-0.19231181054064905
98,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,ard regression,-0.008112579987018139,0.054740811206219216,-0.19231181054064253
99,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,k__Bacteria;p__Firmicutes;c__Clostridia,ard regression,-0.008112579987018139,0.054740811206219216,0.12646953672454458
100,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,ard regression,-0.008112579987018139,0.054740811206219216,0.12646953672455402
101,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ard regression,-0.008112579987018139,0.054740811206219216,0.19309399433555827
102,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae,k__Bacteria;p__Firmicutes;c__Erysipelotrichia,ard regression,-0.0009645434900222824,0.5438941349529951,1.9762438812121834
103,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,ard regression,-0.0009645434900222824,0.5438941349529951,1.9762438812154632
104,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,ard regression,-0.0009645434900222824,0.5438941349529951,-3.8869843997362916
105,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae,ard regression,-0.002787195866966009,0.04838961115764522,-0.21621091329101294
106,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae,ard regression,-0.002787195866966009,0.04838961115764522,-0.13248362778942083
107,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae,k__Bacteria;p__Firmicutes;c__Clostridia,ard regression,-0.002787195866966009,0.04838961115764522,0.13254374807138936
108,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,ard regression,-0.002787195866966009,0.04838961115764522,0.13254374807139774
109,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae,ard regression,-0.002787195866966009,0.04838961115764522,-0.1709986095290114
110,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae,k__Bacteria;p__Firmicutes;c__Clostridia,ard regression,0.0004615597687446163,0.051725603864655835,0.2733638981246151
111,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,ard regression,0.0004615597687446163,0.051725603864655835,0.2733638981246537
112,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae,ard regression,0.0004615597687446163,0.051725603864655835,-0.15098787744221495
113,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,k__Bacteria;p__Bacteroidetes,ard regression,-0.013297371467247809,0.17297253448902877,-0.7499208385797178
114,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ard regression,-0.013297371467247809,0.17297253448902877,1.047318303816478
115,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__,ard regression,-0.013297371467247809,0.17297253448902877,-0.5998197530495786
116,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA,ard regression,-0.005192813022819306,0.03254735973374554,-0.19733009053817438
117,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae,ard regression,-0.005192813022819306,0.03254735973374554,-0.1137417333988955
118,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,ard regression,-0.005192813022819306,0.03254735973374554,0.06993411875155521
119,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae,ard regression,-0.005192813022819306,0.03254735973374554,-0.07566680415098491
120,k__Bacteria;p__Firmicutes,k__Bacteria;p__Firmicutes;c__Clostridia,ard regression,-0.010255948652526308,0.06984254431926017,-0.3969695177370634
121,k__Bacteria;p__Firmicutes,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,ard regression,-0.010255948652526308,0.06984254431926017,-0.3969695177372497
122,k__Bacteria;p__Firmicutes,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae,ard regression,-0.010255948652526308,0.06984254431926017,0.13931438195366455
123,k__Bacteria;p__Firmicutes;NA,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales,ard regression,-0.00542942856424294,0.20936815914195286,1.322439293935384
124,k__Bacteria;p__Firmicutes;NA,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,ard regression,-0.00542942856424294,0.20936815914195286,-1.2450632025499706
125,k__Bacteria;p__Firmicutes;NA;NA,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales,ard regression,-0.005140639463800184,0.31454785548454167,1.973166164288407
126,k__Bacteria;p__Firmicutes;NA;NA,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,ard regression,-0.005140639463800184,0.31454785548454167,-1.9059035223411533
