,MODEL BACTERIA,SIGNIFICANT BACTERIA,ALGORITHM,BETA MEAN,BETA STD,BETA
58,Bacteria;Actinobacteria;Actinobacteria,Bacteria;Proteobacteria;Gammaproteobacteria;Candidatus_Carsonella,ard regression,-0.0022369044456755785,0.00701146063422096,0.05313993481493387
59,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales,Bacteria;Actinobacteria,ard regression,-0.002214711034070249,0.010498263809969113,0.07733116095619491
60,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,ard regression,-0.002214711034070249,0.010498263809969113,0.02384946325921086
61,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae,ard regression,-0.002214711034070249,0.010498263809969113,0.02155096542588009
62,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae,ard regression,-0.002214711034070249,0.010498263809969113,0.02300184102872354
63,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae,ard regression,-0.002214711034070249,0.010498263809969113,-0.037945841238128226
64,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae,ard regression,-0.002214711034070249,0.010498263809969113,0.021346737256426385
65,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae,ard regression,-0.002214711034070249,0.010498263809969113,0.04300823413460705
66,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales,Bacteria;Proteobacteria;Gammaproteobacteria;Candidatus_Carsonella,ard regression,-0.002214711034070249,0.010498263809969113,0.021819148055933706
67,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Archaea;Pacearchaeota;Pacearchaeota_Incertae_Sedis_AR13,ard regression,-0.002488824506781362,0.008964317191270048,0.03636469953794754
68,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Bacteria;Actinobacteria,ard regression,-0.002488824506781362,0.008964317191270048,0.03514220822916133
69,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,ard regression,-0.002488824506781362,0.008964317191270048,0.016948277088953825
70,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae,ard regression,-0.002488824506781362,0.008964317191270048,0.01699578351057887
71,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae,ard regression,-0.002488824506781362,0.008964317191270048,0.024009888787850014
72,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae,ard regression,-0.002488824506781362,0.008964317191270048,0.021692830376732287
73,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,ard regression,-0.002488824506781362,0.008964317191270048,0.017651294337496085
74,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae,ard regression,-0.002488824506781362,0.008964317191270048,0.041779124354569215
75,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae,ard regression,-0.002488824506781362,0.008964317191270048,-0.031309734826881055
76,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales,ard regression,-0.00185621345679383,0.12252498159054666,-1.0919667396644732
77,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae,ard regression,-0.00185621345679383,0.12252498159054666,0.7773834032032372
78,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,ard regression,-0.00185621345679383,0.12252498159054666,-0.3417259261291563
79,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales,Bacteria;Chloroflexi,ard regression,-0.00185621345679383,0.12252498159054666,-0.5351050942371061
80,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae,ard regression,-0.00185621345679383,0.12252498159054666,-0.3363369144091829
81,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae,ard regression,-0.00185621345679383,0.12252498159054666,-0.2699094939125027
82,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae,ard regression,0.009876838365789791,0.13578244448420768,-0.7229008720922259
83,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae,ard regression,0.009876838365789791,0.13578244448420768,1.614302740996742
84,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae,ard regression,0.009876838365789791,0.13578244448420768,0.3487237932827376
85,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae,Bacteria;Actinobacteria,ard regression,-0.002063512918185005,0.009035717351271616,0.04596519103816339
86,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae,ard regression,-0.002063512918185005,0.009035717351271616,0.053395843183343464
87,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae,ard regression,-0.002063512918185005,0.009035717351271616,-0.023793490744404962
88,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae,ard regression,-0.002063512918185005,0.009035717351271616,-0.03437789654222857
89,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI,ard regression,-0.002063512918185005,0.009035717351271616,0.027020371099924945
90,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae,Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae_Sedis_XI,ard regression,-0.002063512918185005,0.009035717351271616,0.02792332475331773
91,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae,ard regression,-0.002063512918185005,0.009035717351271616,0.03528749425057572
92,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae,Bacteria;Actinobacteria,ard regression,-0.0024293539019403366,0.0056104181962620585,0.022666918468957773
93,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae,ard regression,-0.0024293539019403366,0.0056104181962620585,0.009273227688690126
94,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae,ard regression,-0.0024293539019403366,0.0056104181962620585,0.016213125129846864
95,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae,ard regression,-0.0024293539019403366,0.0056104181962620585,0.025853424141320778
96,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae,ard regression,-0.0024293539019403366,0.0056104181962620585,0.008850620833250094
97,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae,ard regression,-0.002350507506293812,0.14704964625045916,-0.8110197109431735
98,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae,Bacteria;Acidobacteria;Acidobacteria_Gp1;Edaphobacter,ard regression,-0.002350507506293812,0.14704964625045916,-0.8142288806501682
99,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae,ard regression,-0.002350507506293812,0.14704964625045916,1.1392338483854445
100,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae,ard regression,-0.002350507506293812,0.14704964625045916,1.0926560168474786
101,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales,ard regression,-0.001555749716687065,0.11187225050346902,0.36232150432547194
102,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae,ard regression,-0.001555749716687065,0.11187225050346902,-0.912658303639347
103,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae,ard regression,-0.001555749716687065,0.11187225050346902,-0.6471364166981091
104,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,ard regression,-0.001555749716687065,0.11187225050346902,0.3061562136278271
105,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,ard regression,-0.001555749716687065,0.11187225050346902,-0.23187949665233532
106,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Candidatus_Carsonella,ard regression,-0.001555749716687065,0.11187225050346902,0.7431870471179153
107,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,ard regression,-0.009405904458530037,0.22013092590542188,-0.9082215420165344
108,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae,ard regression,-0.009405904458530037,0.22013092590542188,0.44646495775421646
109,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae,ard regression,-0.009405904458530037,0.22013092590542188,1.2920604976294663
110,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Actinobacteria;Actinobacteria;Rubrobacterales;Rubrobacteraceae,ard regression,-0.009405904458530037,0.22013092590542188,-0.6846544089424335
111,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae,ard regression,-0.009405904458530037,0.22013092590542188,0.8391070006537616
112,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Chloroflexi,ard regression,-0.009405904458530037,0.22013092590542188,-1.278195239028848
113,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Firmicutes;Bacilli;Bacillales,ard regression,-0.009405904458530037,0.22013092590542188,-0.5530243654849615
114,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Proteobacteria;Alphaproteobacteria,ard regression,-0.009405904458530037,0.22013092590542188,0.731778300854141
115,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae,ard regression,-0.009405904458530037,0.22013092590542188,-0.46544732657583565
116,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae,ard regression,-0.009405904458530037,0.22013092590542188,-1.2844031725867915
117,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae,ard regression,-0.0022857757479899997,0.16887292116282393,-1.257087698178043
118,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae,ard regression,-0.0022857757479899997,0.16887292116282393,0.431703654666975
119,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae,Bacteria;Chloroflexi,ard regression,-0.0022857757479899997,0.16887292116282393,1.165195015428765
120,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae,ard regression,-0.0022857757479899997,0.16887292116282393,1.0805130881869525
121,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales,ard regression,-0.0022857757479899997,0.16887292116282393,0.8116796198913182
122,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae,ard regression,-0.002319474080701686,0.08207677705527804,-0.9985389168665759
123,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae,Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae,ard regression,-0.002319474080701686,0.08207677705527804,0.4131971674858281
124,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae,ard regression,-0.0014400067158229976,0.8998462522303988,2.493108131481813
125,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae,Bacteria;Proteobacteria;Alphaproteobacteria,ard regression,-0.0014400067158229976,0.8998462522303988,2.461089331153071
126,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae,ard regression,-0.0014400067158229976,0.8998462522303988,9.522424122874051
127,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,ard regression,-0.0014400067158229976,0.8998462522303988,-2.4397416281886084
